time,station,direction,buses
61,X01,1,"(0, 0)"
62,X01,1,"(0, 0)"
63,X01,1,"(0, 0)"
64,X01,1,"(0, 0)"
65,X01,1,"(0, 0)"
66,X01,1,"(0, 0)"
152,X02,1,"(0, 0)"
153,X02,1,"(0, 0)"
154,X02,1,"(0, 0)"
155,X02,1,"(0, 0)"
156,X02,1,"(0, 0)"
157,X02,1,"(0, 0)"
158,X02,1,"(0, 0)"
159,X02,1,"(0, 0)"
245,X03,1,"(0, 0)"
246,X03,1,"(0, 0)"
247,X03,1,"(0, 0)"
248,X03,1,"(0, 0)"
249,X03,1,"(0, 0)"
250,X03,1,"(0, 0)"
251,X03,1,"(0, 0)"
252,X03,1,"(0, 0)"
253,X03,1,"(0, 0)"
254,X03,1,"(0, 0)"
255,X03,1,"(0, 0)"
256,X20,0,"(1, 1)"
256,X03,1,"(0, 0)"
257,X20,0,"(1, 1)"
258,X20,0,"(1, 1)"
259,X20,0,"(1, 1)"
260,X20,0,"(1, 1)"
261,X20,0,"(1, 1)"
262,X20,0,"(1, 1)"
263,X20,0,"(1, 1)"
264,X20,0,"(1, 1)"
265,X20,0,"(1, 1)"
266,X20,0,"(1, 1)"
267,X20,0,"(1, 1)"
268,X20,0,"(1, 1)"
269,X20,0,"(1, 1)"
270,X20,0,"(1, 1)"
271,X20,0,"(1, 1)"
311,X04,1,"(0, 0)"
312,X04,1,"(0, 0)"
313,X04,1,"(0, 0)"
314,X04,1,"(0, 0)"
315,X04,1,"(0, 0)"
316,X04,1,"(0, 0)"
317,X04,1,"(0, 0)"
318,X04,1,"(0, 0)"
319,X04,1,"(0, 0)"
320,X04,1,"(0, 0)"
321,X04,1,"(0, 0)"
322,X04,1,"(0, 0)"
323,X04,1,"(0, 0)"
324,X04,1,"(0, 0)"
325,X04,1,"(0, 0)"
326,X04,1,"(0, 0)"
346,X19,0,"(1, 1)"
347,X19,0,"(1, 1)"
348,X19,0,"(1, 1)"
349,X19,0,"(1, 1)"
350,X19,0,"(1, 1)"
351,X19,0,"(1, 1)"
352,X19,0,"(1, 1)"
353,X19,0,"(1, 1)"
354,X19,0,"(1, 1)"
355,X19,0,"(1, 1)"
356,X19,0,"(1, 1)"
357,X19,0,"(1, 1)"
358,X19,0,"(1, 1)"
359,X19,0,"(1, 1)"
360,X19,0,"(1, 1)"
361,X19,0,"(1, 1)"
362,X19,0,"(1, 1)"
363,X19,0,"(1, 1)"
364,X19,0,"(1, 1)"
365,X19,0,"(1, 1)"
366,X19,0,"(1, 1)"
367,X19,0,"(1, 1)"
368,X19,0,"(1, 1)"
369,X19,0,"(1, 1)"
370,X19,0,"(1, 1)"
371,X19,0,"(1, 1)"
372,X19,0,"(1, 1)"
373,X19,0,"(1, 1)"
374,X19,0,"(1, 1)"
375,X19,0,"(1, 1)"
376,X19,0,"(1, 1)"
377,X19,0,"(1, 1)"
378,X19,0,"(1, 1)"
379,X19,0,"(1, 1)"
380,X19,0,"(1, 1)"
381,X19,0,"(1, 1)"
382,X19,0,"(1, 1)"
383,X19,0,"(1, 1)"
384,X19,0,"(1, 1)"
385,X19,0,"(1, 1)"
386,X19,0,"(1, 1)"
387,X19,0,"(1, 1)"
400,X05,1,"(0, 0)"
401,X05,1,"(0, 0)"
402,X05,1,"(0, 0)"
403,X05,1,"(0, 0)"
404,X05,1,"(0, 0)"
405,X05,1,"(0, 0)"
406,X05,1,"(0, 0)"
407,X05,1,"(0, 0)"
408,X05,1,"(0, 0)"
409,X05,1,"(0, 0)"
410,X05,1,"(0, 0)"
411,X05,1,"(0, 0)"
412,X05,1,"(0, 0)"
413,X05,1,"(0, 0)"
415,X01,1,"(2, 2)"
416,X01,1,"(2, 2)"
417,X01,1,"(2, 2)"
418,X01,1,"(2, 2)"
419,X01,1,"(2, 2)"
420,X01,1,"(2, 2)"
421,X01,1,"(2, 2)"
422,X01,1,"(2, 2)"
423,X01,1,"(2, 2)"
424,X01,1,"(2, 2)"
425,X01,1,"(2, 2)"
426,X01,1,"(2, 2)"
427,X01,1,"(2, 2)"
428,X01,1,"(2, 2)"
489,X18,0,"(1, 1)"
490,X18,0,"(1, 1)"
491,X18,0,"(1, 1)"
492,X18,0,"(1, 1)"
493,X18,0,"(1, 1)"
493,X02,1,"(2, 2)"
494,X18,0,"(1, 1)"
494,X02,1,"(2, 2)"
495,X02,1,"(2, 2)"
495,X18,0,"(1, 1)"
496,X02,1,"(2, 2)"
496,X18,0,"(1, 1)"
497,X02,1,"(2, 2)"
497,X18,0,"(1, 1)"
498,X18,0,"(1, 1)"
498,X02,1,"(2, 2)"
499,X18,0,"(1, 1)"
499,X02,1,"(2, 2)"
500,X18,0,"(1, 1)"
500,X02,1,"(2, 2)"
501,X02,1,"(2, 2)"
501,X18,0,"(1, 1)"
502,X18,0,"(1, 1)"
502,X02,1,"(2, 2)"
503,X18,0,"(1, 1)"
503,X02,1,"(2, 2)"
504,X02,1,"(2, 2)"
504,X18,0,"(1, 1)"
505,X02,1,"(2, 2)"
505,X18,0,"(1, 1)"
506,X02,1,"(2, 2)"
506,X18,0,"(1, 1)"
507,X18,0,"(1, 1)"
507,X02,1,"(2, 2)"
508,X02,1,"(2, 2)"
508,X18,0,"(1, 1)"
509,X02,1,"(2, 2)"
509,X18,0,"(1, 1)"
510,X02,1,"(2, 2)"
510,X18,0,"(1, 1)"
511,X18,0,"(1, 1)"
511,X02,1,"(2, 2)"
512,X02,1,"(2, 2)"
512,X18,0,"(1, 1)"
513,X02,1,"(2, 2)"
513,X18,0,"(1, 1)"
514,X02,1,"(2, 2)"
514,X18,0,"(1, 1)"
515,X06,1,"(0, 0)"
515,X18,0,"(1, 1)"
516,X18,0,"(1, 1)"
516,X06,1,"(0, 0)"
517,X06,1,"(0, 0)"
517,X18,0,"(1, 1)"
518,X18,0,"(1, 1)"
518,X06,1,"(0, 0)"
519,X06,1,"(0, 0)"
519,X18,0,"(1, 1)"
520,X18,0,"(1, 1)"
520,X06,1,"(0, 0)"
521,X18,0,"(1, 1)"
521,X06,1,"(0, 0)"
522,X18,0,"(1, 1)"
522,X06,1,"(0, 0)"
523,X06,1,"(0, 0)"
523,X18,0,"(1, 1)"
524,X18,0,"(1, 1)"
524,X06,1,"(0, 0)"
525,X06,1,"(0, 0)"
526,X06,1,"(0, 0)"
527,X06,1,"(0, 0)"
528,X06,1,"(0, 0)"
529,X06,1,"(0, 0)"
530,X06,1,"(0, 0)"
531,X06,1,"(0, 0)"
532,X06,1,"(0, 0)"
533,X06,1,"(0, 0)"
534,X06,1,"(0, 0)"
587,X07,1,"(0, 0)"
588,X03,1,"(2, 2)"
588,X07,1,"(0, 0)"
589,X03,1,"(2, 2)"
589,X07,1,"(0, 0)"
590,X03,1,"(2, 2)"
590,X07,1,"(0, 0)"
591,X07,1,"(0, 0)"
591,X03,1,"(2, 2)"
592,X07,1,"(0, 0)"
592,X03,1,"(2, 2)"
593,X07,1,"(0, 0)"
593,X03,1,"(2, 2)"
594,X03,1,"(2, 2)"
594,X07,1,"(0, 0)"
595,X03,1,"(2, 2)"
595,X07,1,"(0, 0)"
596,X07,1,"(0, 0)"
596,X03,1,"(2, 2)"
597,X03,1,"(2, 2)"
597,X07,1,"(0, 0)"
598,X03,1,"(2, 2)"
598,X17,0,"(1, 1)"
598,X07,1,"(0, 0)"
599,X17,0,"(1, 1)"
599,X03,1,"(2, 2)"
599,X07,1,"(0, 0)"
600,X07,1,"(0, 0)"
600,X17,0,"(1, 1)"
600,X03,1,"(2, 2)"
601,X03,1,"(2, 2)"
601,X07,1,"(0, 0)"
601,X17,0,"(1, 1)"
602,X17,0,"(1, 1)"
602,X03,1,"(2, 2)"
602,X07,1,"(0, 0)"
603,X03,1,"(2, 2)"
603,X07,1,"(0, 0)"
603,X17,0,"(1, 1)"
604,X17,0,"(1, 1)"
604,X07,1,"(0, 0)"
604,X03,1,"(2, 2)"
605,X07,1,"(0, 0)"
605,X03,1,"(2, 2)"
605,X17,0,"(1, 1)"
606,X07,1,"(0, 0)"
606,X17,0,"(1, 1)"
607,X07,1,"(0, 0)"
607,X17,0,"(1, 1)"
608,X07,1,"(0, 0)"
608,X17,0,"(1, 1)"
609,X17,0,"(1, 1)"
610,X17,0,"(1, 1)"
611,X17,0,"(1, 1)"
612,X17,0,"(1, 1)"
613,X17,0,"(1, 1)"
614,X17,0,"(1, 1)"
615,X17,0,"(1, 1)"
616,X17,0,"(1, 1)"
617,X17,0,"(1, 1)"
618,X17,0,"(1, 1)"
619,X17,0,"(1, 1)"
620,X17,0,"(1, 1)"
621,X17,0,"(1, 1)"
622,X17,0,"(1, 1)"
623,X17,0,"(1, 1)"
624,X17,0,"(1, 1)"
625,X17,0,"(1, 1)"
626,X17,0,"(1, 1)"
627,X17,0,"(1, 1)"
628,X17,0,"(1, 1)"
629,X17,0,"(1, 1)"
630,X17,0,"(1, 1)"
631,X17,0,"(1, 1)"
632,X20,0,"(3, 3)"
633,X20,0,"(3, 3)"
634,X20,0,"(3, 3)"
635,X20,0,"(3, 3)"
636,X20,0,"(3, 3)"
637,X20,0,"(3, 3)"
638,X20,0,"(3, 3)"
639,X20,0,"(3, 3)"
640,X20,0,"(3, 3)"
641,X20,0,"(3, 3)"
642,X20,0,"(3, 3)"
643,X20,0,"(3, 3)"
644,X20,0,"(3, 3)"
645,X20,0,"(3, 3)"
646,X20,0,"(3, 3)"
647,X20,0,"(3, 3)"
647,X04,1,"(2, 2)"
648,X20,0,"(3, 3)"
648,X04,1,"(2, 2)"
649,X20,0,"(3, 3)"
649,X04,1,"(2, 2)"
650,X20,0,"(3, 3)"
650,X04,1,"(2, 2)"
650,X08,1,"(0, 0)"
651,X04,1,"(2, 2)"
651,X20,0,"(3, 3)"
651,X08,1,"(0, 0)"
652,X04,1,"(2, 2)"
652,X08,1,"(0, 0)"
652,X20,0,"(3, 3)"
653,X04,1,"(2, 2)"
653,X08,1,"(0, 0)"
653,X20,0,"(3, 3)"
654,X04,1,"(2, 2)"
654,X08,1,"(0, 0)"
654,X20,0,"(3, 3)"
655,X04,1,"(2, 2)"
655,X08,1,"(0, 0)"
655,X20,0,"(3, 3)"
656,X08,1,"(0, 0)"
656,X20,0,"(3, 3)"
656,X04,1,"(2, 2)"
657,X08,1,"(0, 0)"
657,X20,0,"(3, 3)"
657,X04,1,"(2, 2)"
658,X04,1,"(2, 2)"
658,X20,0,"(3, 3)"
658,X08,1,"(0, 0)"
659,X20,0,"(3, 3)"
659,X08,1,"(0, 0)"
659,X04,1,"(2, 2)"
660,X08,1,"(0, 0)"
660,X04,1,"(2, 2)"
660,X20,0,"(3, 3)"
661,X08,1,"(0, 0)"
661,X20,0,"(3, 3)"
661,X04,1,"(2, 2)"
662,X04,1,"(2, 2)"
662,X20,0,"(3, 3)"
663,X20,0,"(3, 3)"
664,X20,0,"(3, 3)"
665,X20,0,"(3, 3)"
666,X20,0,"(3, 3)"
667,X20,0,"(3, 3)"
668,X20,0,"(3, 3)"
669,X20,0,"(3, 3)"
670,X20,0,"(3, 3)"
671,X20,0,"(3, 3)"
672,X20,0,"(3, 3)"
673,X20,0,"(3, 3)"
690,X16,0,"(1, 1)"
691,X16,0,"(1, 1)"
692,X16,0,"(1, 1)"
693,X16,0,"(1, 1)"
694,X16,0,"(1, 1)"
695,X16,0,"(1, 1)"
696,X16,0,"(1, 1)"
697,X16,0,"(1, 1)"
715,X05,1,"(2, 2)"
716,X05,1,"(2, 2)"
717,X05,1,"(2, 2)"
718,X05,1,"(2, 2)"
719,X05,1,"(2, 2)"
720,X05,1,"(2, 2)"
721,X05,1,"(2, 2)"
722,X05,1,"(2, 2)"
723,X05,1,"(2, 2)"
724,X05,1,"(2, 2)"
725,X05,1,"(2, 2)"
726,X09,1,"(0, 0)"
726,X05,1,"(2, 2)"
727,X09,1,"(0, 0)"
727,X05,1,"(2, 2)"
728,X05,1,"(2, 2)"
728,X09,1,"(0, 0)"
729,X05,1,"(2, 2)"
729,X09,1,"(0, 0)"
730,X05,1,"(2, 2)"
730,X09,1,"(0, 0)"
731,X09,1,"(0, 0)"
732,X09,1,"(0, 0)"
733,X09,1,"(0, 0)"
734,X09,1,"(0, 0)"
735,X09,1,"(0, 0)"
736,X09,1,"(0, 0)"
737,X09,1,"(0, 0)"
738,X09,1,"(0, 0)"
739,X09,1,"(0, 0)"
740,X09,1,"(0, 0)"
741,X09,1,"(0, 0)"
742,X09,1,"(0, 0)"
743,X09,1,"(0, 0)"
756,X15,0,"(1, 1)"
757,X15,0,"(1, 1)"
758,X15,0,"(1, 1)"
759,X19,0,"(3, 3)"
759,X15,0,"(1, 1)"
760,X19,0,"(3, 3)"
760,X15,0,"(1, 1)"
761,X15,0,"(1, 1)"
761,X19,0,"(3, 3)"
762,X19,0,"(3, 3)"
762,X15,0,"(1, 1)"
763,X15,0,"(1, 1)"
763,X19,0,"(3, 3)"
764,X19,0,"(3, 3)"
764,X15,0,"(1, 1)"
764,X01,1,"(4, 4)"
765,X19,0,"(3, 3)"
765,X15,0,"(1, 1)"
765,X01,1,"(4, 4)"
766,X19,0,"(3, 3)"
766,X15,0,"(1, 1)"
766,X01,1,"(4, 4)"
767,X01,1,"(4, 4)"
767,X19,0,"(3, 3)"
767,X15,0,"(1, 1)"
768,X19,0,"(3, 3)"
768,X01,1,"(4, 4)"
768,X15,0,"(1, 1)"
769,X15,0,"(1, 1)"
769,X19,0,"(3, 3)"
769,X01,1,"(4, 4)"
770,X15,0,"(1, 1)"
770,X01,1,"(4, 4)"
770,X19,0,"(3, 3)"
771,X15,0,"(1, 1)"
771,X19,0,"(3, 3)"
771,X01,1,"(4, 4)"
772,X01,1,"(4, 4)"
772,X19,0,"(3, 3)"
773,X19,0,"(3, 3)"
773,X01,1,"(4, 4)"
774,X01,1,"(4, 4)"
774,X19,0,"(3, 3)"
775,X01,1,"(4, 4)"
775,X19,0,"(3, 3)"
776,X19,0,"(3, 3)"
776,X01,1,"(4, 4)"
777,X19,0,"(3, 3)"
777,X01,1,"(4, 4)"
778,X01,1,"(4, 4)"
778,X19,0,"(3, 3)"
779,X19,0,"(3, 3)"
779,X01,1,"(4, 4)"
780,X19,0,"(3, 3)"
781,X19,0,"(3, 3)"
782,X19,0,"(3, 3)"
783,X19,0,"(3, 3)"
784,X19,0,"(3, 3)"
785,X19,0,"(3, 3)"
786,X19,0,"(3, 3)"
787,X19,0,"(3, 3)"
788,X19,0,"(3, 3)"
789,X19,0,"(3, 3)"
790,X19,0,"(3, 3)"
791,X19,0,"(3, 3)"
792,X19,0,"(3, 3)"
793,X19,0,"(3, 3)"
794,X19,0,"(3, 3)"
795,X19,0,"(3, 3)"
796,X19,0,"(3, 3)"
797,X19,0,"(3, 3)"
798,X19,0,"(3, 3)"
799,X19,0,"(3, 3)"
800,X19,0,"(3, 3)"
801,X19,0,"(3, 3)"
802,X19,0,"(3, 3)"
803,X19,0,"(3, 3)"
804,X19,0,"(3, 3)"
816,X06,1,"(2, 2)"
817,X06,1,"(2, 2)"
818,X06,1,"(2, 2)"
819,X06,1,"(2, 2)"
820,X06,1,"(2, 2)"
821,X06,1,"(2, 2)"
822,X06,1,"(2, 2)"
823,X06,1,"(2, 2)"
824,X06,1,"(2, 2)"
825,X06,1,"(2, 2)"
826,X06,1,"(2, 2)"
827,X06,1,"(2, 2)"
844,X02,1,"(4, 4)"
845,X02,1,"(4, 4)"
846,X02,1,"(4, 4)"
847,X02,1,"(4, 4)"
848,X02,1,"(4, 4)"
849,X02,1,"(4, 4)"
850,X02,1,"(4, 4)"
851,X02,1,"(4, 4)"
852,X02,1,"(4, 4)"
853,X02,1,"(4, 4)"
854,X02,1,"(4, 4)"
855,X02,1,"(4, 4)"
856,X02,1,"(4, 4)"
857,X02,1,"(4, 4)"
858,X02,1,"(4, 4)"
859,X02,1,"(4, 4)"
873,X14,0,"(1, 1)"
874,X14,0,"(1, 1)"
875,X14,0,"(1, 1)"
876,X14,0,"(1, 1)"
877,X14,0,"(1, 1)"
878,X14,0,"(1, 1)"
879,X14,0,"(1, 1)"
880,X14,0,"(1, 1)"
886,X07,1,"(2, 2)"
887,X07,1,"(2, 2)"
888,X07,1,"(2, 2)"
889,X07,1,"(2, 2)"
890,X07,1,"(2, 2)"
891,X07,1,"(2, 2)"
892,X07,1,"(2, 2)"
893,X07,1,"(2, 2)"
894,X07,1,"(2, 2)"
895,X07,1,"(2, 2)"
896,X07,1,"(2, 2)"
905,X10,1,"(0, 0)"
906,X10,1,"(0, 0)"
907,X10,1,"(0, 0)"
908,X18,0,"(3, 3)"
908,X10,1,"(0, 0)"
909,X18,0,"(3, 3)"
909,X10,1,"(0, 0)"
910,X10,1,"(0, 0)"
910,X18,0,"(3, 3)"
911,X18,0,"(3, 3)"
911,X10,1,"(0, 0)"
912,X18,0,"(3, 3)"
912,X10,1,"(0, 0)"
913,X18,0,"(3, 3)"
913,X10,1,"(0, 0)"
914,X10,1,"(0, 0)"
914,X18,0,"(3, 3)"
915,X18,0,"(3, 3)"
915,X10,1,"(0, 0)"
916,X18,0,"(3, 3)"
916,X10,1,"(0, 0)"
917,X10,1,"(0, 0)"
917,X18,0,"(3, 3)"
918,X18,0,"(3, 3)"
918,X10,1,"(0, 0)"
919,X10,1,"(0, 0)"
919,X18,0,"(3, 3)"
920,X18,0,"(3, 3)"
920,X10,1,"(0, 0)"
921,X10,1,"(0, 0)"
921,X18,0,"(3, 3)"
922,X18,0,"(3, 3)"
922,X10,1,"(0, 0)"
923,X18,0,"(3, 3)"
924,X18,0,"(3, 3)"
925,X18,0,"(3, 3)"
926,X18,0,"(3, 3)"
927,X18,0,"(3, 3)"
928,X18,0,"(3, 3)"
929,X18,0,"(3, 3)"
930,X18,0,"(3, 3)"
931,X18,0,"(3, 3)"
932,X18,0,"(3, 3)"
933,X18,0,"(3, 3)"
934,X18,0,"(3, 3)"
935,X18,0,"(3, 3)"
936,X18,0,"(3, 3)"
937,X18,0,"(3, 3)"
938,X18,0,"(3, 3)"
939,X18,0,"(3, 3)"
945,X03,1,"(4, 4)"
945,X08,1,"(2, 2)"
946,X03,1,"(4, 4)"
946,X08,1,"(2, 2)"
947,X08,1,"(2, 2)"
947,X03,1,"(4, 4)"
948,X08,1,"(2, 2)"
948,X03,1,"(4, 4)"
949,X08,1,"(2, 2)"
949,X03,1,"(4, 4)"
950,X03,1,"(4, 4)"
950,X08,1,"(2, 2)"
951,X03,1,"(4, 4)"
951,X08,1,"(2, 2)"
952,X03,1,"(4, 4)"
952,X08,1,"(2, 2)"
952,X13,0,"(1, 1)"
953,X13,0,"(1, 1)"
953,X03,1,"(4, 4)"
954,X03,1,"(4, 4)"
954,X13,0,"(1, 1)"
955,X13,0,"(1, 1)"
956,X13,0,"(1, 1)"
957,X13,0,"(1, 1)"
958,X13,0,"(1, 1)"
959,X13,0,"(1, 1)"
960,X13,0,"(1, 1)"
961,X13,0,"(1, 1)"
962,X13,0,"(1, 1)"
963,X13,0,"(1, 1)"
964,X13,0,"(1, 1)"
965,X13,0,"(1, 1)"
966,X13,0,"(1, 1)"
967,X13,0,"(1, 1)"
968,X13,0,"(1, 1)"
969,X13,0,"(1, 1)"
976,X20,0,"(5, 5)"
977,X20,0,"(5, 5)"
978,X20,0,"(5, 5)"
979,X20,0,"(5, 5)"
980,X20,0,"(5, 5)"
981,X20,0,"(5, 5)"
982,X20,0,"(5, 5)"
983,X20,0,"(5, 5)"
984,X20,0,"(5, 5)"
985,X20,0,"(5, 5)"
986,X20,0,"(5, 5)"
987,X20,0,"(5, 5)"
988,X20,0,"(5, 5)"
989,X20,0,"(5, 5)"
990,X20,0,"(5, 5)"
991,X20,0,"(5, 5)"
992,X20,0,"(5, 5)"
993,X20,0,"(5, 5)"
994,X20,0,"(5, 5)"
995,X20,0,"(5, 5)"
996,X20,0,"(5, 5)"
997,X20,0,"(5, 5)"
998,X20,0,"(5, 5)"
999,X20,0,"(5, 5)"
1000,X20,0,"(5, 5)"
1001,X20,0,"(5, 5)"
1002,X20,0,"(5, 5)"
1003,X20,0,"(5, 5)"
1004,X20,0,"(5, 5)"
1005,X20,0,"(5, 5)"
1006,X20,0,"(5, 5)"
1007,X20,0,"(5, 5)"
1007,X04,1,"(4, 4)"
1008,X04,1,"(4, 4)"
1009,X04,1,"(4, 4)"
1010,X04,1,"(4, 4)"
1011,X04,1,"(4, 4)"
1012,X04,1,"(4, 4)"
1013,X04,1,"(4, 4)"
1014,X04,1,"(4, 4)"
1015,X04,1,"(4, 4)"
1016,X04,1,"(4, 4)"
1017,X09,1,"(2, 2)"
1017,X04,1,"(4, 4)"
1018,X09,1,"(2, 2)"
1018,X04,1,"(4, 4)"
1019,X09,1,"(2, 2)"
1020,X09,1,"(2, 2)"
1021,X09,1,"(2, 2)"
1022,X09,1,"(2, 2)"
1023,X09,1,"(2, 2)"
1024,X09,1,"(2, 2)"
1025,X09,1,"(2, 2)"
1026,X09,1,"(2, 2)"
1043,X12,0,"(1, 1)"
1044,X12,0,"(1, 1)"
1045,X12,0,"(1, 1)"
1046,X12,0,"(1, 1)"
1047,X12,0,"(1, 1)"
1048,X12,0,"(1, 1)"
1049,X12,0,"(1, 1)"
1050,X12,0,"(1, 1)"
1051,X12,0,"(1, 1)"
1052,X12,0,"(1, 1)"
1053,X12,0,"(1, 1)"
1054,X12,0,"(1, 1)"
1055,X12,0,"(1, 1)"
1056,X12,0,"(1, 1)"
1063,X05,1,"(4, 4)"
1064,X05,1,"(4, 4)"
1065,X05,1,"(4, 4)"
1066,X05,1,"(4, 4)"
1067,X05,1,"(4, 4)"
1068,X05,1,"(4, 4)"
1069,X05,1,"(4, 4)"
1070,X05,1,"(4, 4)"
1071,X05,1,"(4, 4)"
1072,X19,0,"(5, 5)"
1072,X05,1,"(4, 4)"
1073,X19,0,"(5, 5)"
1073,X05,1,"(4, 4)"
1074,X19,0,"(5, 5)"
1074,X05,1,"(4, 4)"
1075,X19,0,"(5, 5)"
1076,X19,0,"(5, 5)"
1077,X19,0,"(5, 5)"
1078,X19,0,"(5, 5)"
1079,X19,0,"(5, 5)"
1080,X19,0,"(5, 5)"
1081,X19,0,"(5, 5)"
1082,X19,0,"(5, 5)"
1083,X19,0,"(5, 5)"
1084,X19,0,"(5, 5)"
1084,X10,1,"(0, 2)"
1085,X10,1,"(0, 2, 2)"
1085,X19,0,"(5, 5)"
1086,X10,1,"(0, 2, 2)"
1086,X19,0,"(5, 5)"
1087,X19,0,"(5, 5)"
1087,X10,1,"(0, 2, 2)"
1088,X10,1,"(0, 2, 2)"
1088,X19,0,"(5, 5)"
1089,X10,1,"(0, 2, 2)"
1089,X19,0,"(5, 5)"
1090,X10,1,"(0, 2, 2)"
1090,X19,0,"(5, 5)"
1091,X10,1,"(0, 2, 2)"
1091,X19,0,"(5, 5)"
1092,X10,1,"(0, 2, 2)"
1092,X19,0,"(5, 5)"
1093,X19,0,"(5, 5)"
1093,X10,1,"(0, 2, 2)"
1094,X10,1,"(0, 2, 2)"
1095,X10,1,"(0, 2)"
1096,X10,1,"(0, 2)"
1097,X10,1,"(0, 2)"
1098,X10,1,"(0, 2)"
1099,X10,1,"(0, 2)"
1100,X10,1,"(0, 2)"
1101,X10,1,"(0, 2)"
1102,X10,1,"(0, 2)"
1103,X10,1,"(0, 2)"
1104,X10,1,"(0, 2)"
1105,X10,1,"(0, 2)"
1106,X10,1,"(0, 2)"
1107,X10,1,"(0, 2)"
1108,X10,1,"(0, 2)"
1109,X10,1,"(0, 2)"
1110,X10,1,"(0, 2)"
1111,X10,1,"(0, 2)"
1112,X10,1,"(0, 2)"
1113,X10,1,"(0, 2)"
1114,X10,1,"(0, 2)"
1115,X10,1,"(0, 2)"
1116,X10,1,"(0, 2)"
1117,X10,1,"(0, 2)"
1118,X10,1,"(0, 2)"
1119,X10,1,"(0, 2)"
1120,X10,1,"(0, 2)"
1121,X10,1,"(0, 2)"
1122,X10,1,"(0, 2)"
1123,X10,1,"(0, 2)"
1124,X10,1,"(0, 2)"
1125,X10,1,"(0, 2)"
1126,X10,1,"(0, 2)"
1127,X10,1,"(0, 2)"
1128,X10,1,"(0, 2)"
1129,X10,1,"(0, 2)"
1130,X11,0,"(1, 1)"
1130,X10,1,"(0, 2)"
1131,X11,0,"(1, 1)"
1131,X10,1,"(0, 2)"
1132,X11,0,"(1, 1)"
1132,X10,1,"(0, 2)"
1133,X11,0,"(1, 1)"
1133,X10,1,"(0, 2)"
1134,X11,0,"(1, 1)"
1134,X10,1,"(0, 2)"
1135,X01,1,"(6, 6)"
1135,X11,0,"(1, 1)"
1135,X10,1,"(0, 2)"
1136,X11,0,"(1, 1)"
1136,X10,1,"(0, 2)"
1136,X01,1,"(6, 6)"
1137,X11,0,"(1, 1)"
1137,X10,1,"(0, 2)"
1137,X01,1,"(6, 6)"
1138,X10,1,"(0, 2)"
1138,X11,0,"(1, 1)"
1138,X01,1,"(6, 6)"
1139,X10,1,"(0, 2)"
1139,X01,1,"(6, 6)"
1139,X11,0,"(1, 1)"
1140,X01,1,"(6, 6)"
1140,X10,1,"(0, 2)"
1141,X10,1,"(0, 2)"
1141,X01,1,"(6, 6)"
1142,X10,1,"(0, 2)"
1142,X01,1,"(6, 6)"
1143,X10,1,"(0, 2)"
1143,X01,1,"(6, 6)"
1144,X10,1,"(0, 2)"
1144,X01,1,"(6, 6)"
1145,X10,1,"(0, 2)"
1145,X01,1,"(6, 6)"
1146,X01,1,"(6, 6)"
1146,X10,1,"(0, 2)"
1147,X01,1,"(6, 6)"
1147,X10,1,"(0, 2)"
1148,X01,1,"(6, 6)"
1148,X10,1,"(0, 2)"
1149,X10,1,"(0, 2)"
1149,X01,1,"(6, 6)"
1150,X01,1,"(6, 6)"
1150,X10,1,"(0, 2)"
1151,X01,1,"(6, 6)"
1151,X10,1,"(0, 2)"
1152,X01,1,"(6, 6)"
1152,X10,1,"(0, 2)"
1153,X10,1,"(0, 2)"
1153,X01,1,"(6, 6)"
1154,X01,1,"(6, 6)"
1154,X10,1,"(0, 2)"
1155,X01,1,"(6, 6)"
1155,X10,1,"(0, 2)"
1156,X10,1,"(0, 2)"
1156,X01,1,"(6, 6)"
1157,X10,1,"(0, 2)"
1157,X01,1,"(6, 6)"
1158,X01,1,"(6, 6)"
1158,X10,1,"(0, 2)"
1159,X10,1,"(0, 2)"
1159,X01,1,"(6, 6)"
1160,X10,1,"(0, 2)"
1160,X01,1,"(6, 6)"
1160,X06,1,"(4, 4)"
1161,X10,1,"(0, 2)"
1161,X01,1,"(6, 6)"
1161,X06,1,"(4, 4)"
1162,X06,1,"(4, 4)"
1162,X01,1,"(6, 6)"
1162,X10,1,"(0, 2)"
1163,X10,1,"(0, 2)"
1163,X06,1,"(4, 4)"
1163,X01,1,"(6, 6)"
1164,X10,1,"(0, 2)"
1164,X06,1,"(4, 4)"
1164,X01,1,"(6, 6)"
1165,X01,1,"(6, 6)"
1165,X06,1,"(4, 4)"
1165,X10,1,"(0, 2)"
1166,X10,1,"(0, 2)"
1166,X01,1,"(6, 6)"
1166,X06,1,"(4, 4)"
1167,X06,1,"(4, 4)"
1167,X10,1,"(0, 2)"
1168,X10,1,"(0, 2)"
1168,X06,1,"(4, 4)"
1169,X06,1,"(4, 4)"
1169,X10,1,"(0, 2)"
1170,X06,1,"(4, 4)"
1170,X10,1,"(0, 2)"
1171,X06,1,"(4, 4)"
1171,X10,1,"(0, 2)"
1172,X06,1,"(4, 4)"
1172,X10,1,"(0, 2)"
1173,X06,1,"(4, 4)"
1173,X10,1,"(0, 2)"
1174,X11,1,"(0, 0)"
1174,X06,1,"(4, 4)"
1175,X11,1,"(0, 0)"
1175,X06,1,"(4, 4)"
1176,X11,1,"(0, 0)"
1176,X06,1,"(4, 4)"
1177,X11,1,"(0, 0)"
